Drug1,Drug2,Cell line,CSS1,CSS2,CSS,S_HSA,S_Bliss,S_Loewe,S_ZIP,S_sum,S_max,S_mean,classs,c_sy,c_ana,c_ad
VINORELBINE,ABT-888,NCIH23,0,0,0,-22.33094654,-21.69481283,-60.35340863,-10.76189911,-8.4058,-8.4058,-4.2029,antag,,ana,
VINORELBINE,ABT-888,NCIH1650,16.4058,10.2704,13.3381,-0.759826609,-1.419223692,-5.77734617,3.377826463,7.4742,7.7213,10.40615,additive,,,ad
VINORELBINE,ABT-888,MSTO,24.497,15.0021,19.74955,13.0310875,12.43420114,4.286317519,12.01926409,14.19685,14.19685,16.9732,additive,,,ad
VINORELBINE,ABT-888,MDAMB436,22.145,16.5477,19.34635,4.073890893,3.140304398,-0.874952366,4.953728846,10.78315,11.50305,15.06475,additive,,,ad
VINORELBINE,ABT-888,LOVO,18.9198,25.7317,22.32575,-0.384376894,0.700716534,-10.22198289,1.259441829,5.62335,5.69625,13.97455,additive,,,ad
VINORELBINE,ABT-888,LNCAP,33.8943,24.0131,28.9537,11.67716245,11.93615881,-9.367959027,10.81885033,20.13,20.13,24.54185,additive,,,ad
VINORELBINE,ABT-888,KPL1,14.3336,16.7697,15.55165,-0.125753187,0.7060314,-5.337964428,-0.142915084,4.39645,4.60265,9.97405,additive,,,ad
VINORELBINE,ABT-888,HT144,6.0717,14.3085,10.1901,-0.37218363,0.663583191,-14.44134338,2.676982493,1.5359,1.5359,5.863,additive,,,ad
VINORELBINE,ABT-888,ES2,2.2461,7.0886,4.66735,4.973261392,4.617998993,-4.883997093,4.737825843,0.49745,0.49745,2.5824,additive,,,ad
VINORELBINE,ABT-888,EFM192B,22.7393,15.508,19.12365,2.565756552,3.488102945,#N/A,5.155550834,12.31805,12.31805,15.72085,#N/A,,,
VINORELBINE,ABT-888,DLD1,0,3.8381,1.91905,0.186514162,-0.005669951,-131.8197739,-1.807701661,-0.32705,-0.32705,0.796,additive,,,ad
VINORELBINE,ABT-888,COLO320DM,0,0,0,0.600658959,0.063321452,0.586490214,0.18027213,0,0,0,additive,,,ad
VINORELBINE,ABT-888,CAOV3,18.8401,28.5301,23.6851,-1.196241382,-0.30552649,-8.660635172,1.233417528,6.5613,6.5613,15.1232,additive,,,ad
VINBLASTINE,GELDANAMYCIN,ZR751,28.6531,27.9105,28.2818,-0.065922126,-1.909461326,-0.844488016,-3.062940495,2.4285,11.5748,15.35515,additive,,,ad
VINBLASTINE,GELDANAMYCIN,VCAP,1.7107,6.8614,4.28605,1.928856477,1.365980247,-1.176716788,1.399964099,0.55465,1.04615,2.42035,additive,,,ad
VINBLASTINE,GELDANAMYCIN,UACC62,25.4582,19.8926,22.6754,-0.077688664,-5.403608786,-1.380612262,-2.182464121,7.3482,14.0741,15.0118,additive,,,ad
VINBLASTINE,GELDANAMYCIN,T47D,0.5434,2.4892,1.5163,-1.923747334,-2.767664885,-11.00683435,-2.054415912,-1.2789,-1.1933,0.1187,additive,,,ad
VINBLASTINE,GELDANAMYCIN,SW620,30.0068,21.9172,25.962,-0.358591786,-2.37759105,-2.355528323,-0.371163996,2.9095,10.4826,14.43575,additive,,,ad
VINBLASTINE,GELDANAMYCIN,SKOV3,27.7862,31.9706,29.8784,7.470984503,6.013552561,5.961433937,7.350773458,18.1122,21.7501,23.9953,additive,,,ad
VINBLASTINE,GELDANAMYCIN,SKMES1,25.9949,19.9177,22.9563,3.300055407,2.22473279,2.323015759,1.98893069,5.9774,9.2355,14.46685,additive,,,ad
VINBLASTINE,GELDANAMYCIN,SKMEL30,14.3057,17.1869,15.7463,1.902566742,0.160327094,-0.388869854,10.0501521,7.5799,11.6592,11.6631,additive,,,ad
VINBLASTINE,GELDANAMYCIN,RPMI7951,45.0561,38.2342,41.64515,17.71173591,14.46445244,15.82198327,15.99950317,21.53745,28.58325,31.5913,Synerg,sy,,
VINBLASTINE,GELDANAMYCIN,OVCAR3,35.7212,29.6021,32.66165,-0.001804223,-1.717116984,-1.805253467,2.589368469,18.93325,24.06005,25.79745,additive,,,ad
VINBLASTINE,GELDANAMYCIN,OV90,31.0398,30.9474,30.9936,1.005405821,0.531633278,-0.59530448,1.446878985,10.6182,13.6514,20.8059,additive,,,ad
VINBLASTINE,GELDANAMYCIN,OCUBM,14.1068,9.9195,12.01315,4.818435262,3.631811607,-6.302059388,3.269487491,6.12145,8.30175,9.0673,additive,,,ad
VINBLASTINE,GELDANAMYCIN,NCIH23,40.866,34.3894,37.6277,0.181392117,-1.183466219,-2.006990954,0.1454707,10.765,18.56,24.19635,additive,,,not_ad
VINBLASTINE,GELDANAMYCIN,NCIH2122,35.9013,37.2506,36.57595,0.287323267,-0.907331355,-3.040145637,0.766753876,9.86695,18.22925,23.22145,additive,,,not_ad
VINBLASTINE,GELDANAMYCIN,NCIH1650,25.5984,19.2726,22.4355,0.195100222,-2.155845266,-1.535267506,-2.720628935,1.8267,8.0271,12.1311,additive,,,ad
VINBLASTINE,GELDANAMYCIN,MSTO,10.1712,15.6099,12.89055,-2.787007569,-4.312663622,-4.476518842,-3.655477955,3.64985,6.41025,8.2702,additive,,,ad
VINBLASTINE,GELDANAMYCIN,MDAMB436,22.2957,28.6218,25.45875,3.778127381,2.196331365,1.87338722,4.072633747,14.95075,20.17785,20.20475,additive,,,ad
VINBLASTINE,GELDANAMYCIN,LNCAP,7.0268,0.8874,3.9571,-20.60331157,-21.10325524,-23.76429961,-13.18518154,-11.487,-7.6819,-3.76495,antag,,ana,
VINBLASTINE,GELDANAMYCIN,KPL1,19.4392,16.5657,18.00245,-1.192152758,-1.472966662,-2.390929875,-4.364091737,4.11835,6.46665,11.0604,additive,,,ad
VINBLASTINE,GELDANAMYCIN,HT29,43.9158,41.6893,42.80255,0.717088921,-1.321635949,-1.022846237,0.604786524,10.19005,19.31935,26.4963,additive,,,not_ad
VINBLASTINE,GELDANAMYCIN,HCT116,16.9275,22.717,19.82225,-0.640197367,-2.855749052,-2.993168105,-1.035652496,5.70645,12.59705,12.76435,additive,,,ad
VINBLASTINE,GELDANAMYCIN,ES2,4.8735,6.4519,5.6627,-2.957785642,-4.170645114,-24.89855523,0.77579579,-1.8605,-0.748,1.9011,additive,,,ad
VINBLASTINE,GELDANAMYCIN,EFM192B,18.2069,15.7653,16.9861,-3.258139646,-5.372168279,-5.923920734,-5.758469507,0.2596,6.5686,8.62285,additive,,,ad
VINBLASTINE,GELDANAMYCIN,COLO320DM,0,0,0,-1.31025803,-1.440636065,-1.773951997,0,0,0,0,additive,,,ad
VINBLASTINE,GELDANAMYCIN,A375,39.2997,32.3042,35.80195,8.234390156,5.756352761,6.381418536,8.092411308,22.56075,28.64955,29.18135,additive,,,not_ad
VINBLASTINE,GELDANAMYCIN,A2058,44.1433,36.5678,40.35555,5.786698787,3.065113066,3.623318958,4.421667212,15.83595,25.04815,28.09575,additive,,,not_ad
VINBLASTINE,ZOLINZA,ZR751,10.0188,15.7892,12.904,-1.388837727,-1.782149248,-2.179731724,5.808294246,-0.2453,3.7577,6.32935,additive,,,ad
VINBLASTINE,ZOLINZA,VCAP,15.3871,23.2861,19.3366,5.979685988,4.671511386,3.830844315,5.070044682,11.1485,14.3884,15.24255,additive,,,ad
VINBLASTINE,ZOLINZA,UWB1289BRCA1,30.6036,24.6406,27.6221,8.234847982,5.1881735,6.352006272,6.976009158,17.2243,21.498,22.4232,additive,,,ad
VINBLASTINE,ZOLINZA,UWB1289,24.9279,26.7119,25.8199,3.159273951,0.869838973,0.565898355,1.093283716,13.5872,18.7708,19.70355,additive,,,ad
VINBLASTINE,ZOLINZA,UACC62,36.8885,28.1451,32.5168,6.145390663,2.833710171,4.332964784,6.104978905,20.2171,25.7909,26.36695,additive,,,ad
VINBLASTINE,ZOLINZA,T47D,23.9857,14.8179,19.4018,9.001737801,7.425149582,7.45932003,8.084817306,13.8687,16.5783,16.63525,additive,,,ad
VINBLASTINE,ZOLINZA,SW620,16.9301,21.3353,19.1327,1.022805097,-0.362569686,-1.219559771,2.018898272,7.2756,11.5596,13.20415,additive,,,ad
VINBLASTINE,ZOLINZA,SKOV3,16.9535,21.0676,19.01055,7.395371336,5.861488033,5.358649477,6.079396784,11.44475,15.08265,15.22765,additive,,,ad
VINBLASTINE,ZOLINZA,SKMES1,9.02,17.7719,13.39595,5.174616777,3.917795046,-0.874325809,5.238228508,7.24105,10.13785,10.3185,additive,,,ad
VINBLASTINE,ZOLINZA,SKMEL30,12.2508,20.5137,16.38225,2.478869879,0.762748375,0.221208645,3.415794252,8.39815,12.30295,12.3902,additive,,,ad
VINBLASTINE,ZOLINZA,RPMI7951,36.9251,28.0069,32.466,9.352544677,6.994110645,6.911892534,8.216758807,21.2757,25.4202,26.87085,additive,,,ad
VINBLASTINE,ZOLINZA,RKO,12.188,20.3749,16.28145,5.281340589,4.170137812,1.766852468,3.39232987,8.48955,12.29315,12.3855,additive,,,ad
VINBLASTINE,ZOLINZA,OVCAR3,25.0339,18.4314,21.73265,3.170973956,1.757175005,0.441208752,2.166075855,9.30765,13.13105,15.52015,additive,,,ad
VINBLASTINE,ZOLINZA,OV90,7.3545,7.2297,7.2921,4.023375588,2.2545536,2.403466874,2.12534216,2.4162,4.2589,4.85415,additive,,,ad
VINBLASTINE,ZOLINZA,NCIH520,34.3552,30.8389,32.59705,3.837227427,1.956812103,1.46232467,4.691909412,18.01035,23.16445,25.3037,additive,,,ad
VINBLASTINE,ZOLINZA,NCIH460,9.8633,8.7049,9.2841,2.291945723,0.809712101,0.104078156,1.041067658,3.0836,5.5375,6.18385,additive,,,ad
VINBLASTINE,ZOLINZA,NCIH23,22.7969,19.1171,20.957,1.594812497,0.133578892,-1.254233739,1.89653977,8.9974,13.162,14.9772,additive,,,ad
VINBLASTINE,ZOLINZA,NCIH2122,33.0979,35.1471,34.1225,6.355669211,4.897501825,3.249548592,4.733881372,18.7592,25.7602,26.44085,additive,,,ad
VINBLASTINE,ZOLINZA,NCIH1650,10.3889,15.2604,12.82465,-1.221264927,-3.241077324,-3.561914185,-7.881295108,4.14345,6.62425,8.48405,additive,,,ad
VINBLASTINE,ZOLINZA,MSTO,39.2819,46.0749,42.6784,24.72471691,24.81053846,23.16877221,24.31551854,28.0181,30.7785,35.34825,Synerg,sy,,
VINBLASTINE,ZOLINZA,MDAMB436,12.0886,16.6667,14.37765,1.598211781,-0.208747605,-0.862902319,-0.167636196,6.15415,9.15055,10.2659,additive,,,ad
VINBLASTINE,ZOLINZA,KPL1,22.844,23.923,23.3835,7.58463627,5.963478182,6.060457073,3.224342258,15.9931,18.3414,19.6883,additive,,,ad
VINBLASTINE,ZOLINZA,HT29,37.0252,36.9691,36.99715,8.1242209,5.573330974,5.643551525,5.187875193,20.69255,27.86785,28.84485,additive,,,not_ad
VINBLASTINE,ZOLINZA,HT144,28.0156,23.6393,25.82745,6.034924818,4.288952906,4.219601363,5.839208665,15.42145,20.17465,20.62445,additive,,,ad
VINBLASTINE,ZOLINZA,ES2,12.014,21.1006,16.5573,-1.174928973,-2.963001686,-3.897057475,-0.891426929,4.5606,10.1466,10.55895,additive,,,ad
VINBLASTINE,ZOLINZA,EFM192B,10.1269,15.6627,12.8948,2.270315362,0.277764188,-0.165083445,1.305612032,2.7189,6.5858,7.80685,additive,,,ad
VINBLASTINE,ZOLINZA,DLD1,9.4758,10.0768,9.7763,3.162329871,2.056775484,1.669785789,2.002517267,4.8358,6.5538,7.30605,additive,,,ad
VINBLASTINE,ZOLINZA,A427,22.6407,19.1908,20.91575,-3.28534359,-6.218224541,-5.320513197,-4.854372122,-3.75905,7.61785,8.57835,additive,,,ad
VINBLASTINE,ZOLINZA,A375,23.0646,14.9557,19.01015,3.505873471,1.586947149,1.26585609,3.339518202,8.58735,11.85775,13.79875,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,ZR751,0,0.0355,0.01775,-12.63044912,-8.998103478,-20.99431993,1.562778165,-9.12855,-9.12855,-4.5554,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,VCAP,0,0.4133,0.20665,-6.173971475,-6.231353946,-22.11840756,-2.952281941,-3.03325,-3.03325,-1.4133,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,UWB1289BRCA1,15.7182,12.2486,13.9834,1.606365253,-1.993816518,-9.2942725,-3.384295604,3.8388,7.8593,8.9111,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,UWB1289,11.7928,12.2391,12.01595,-2.692079542,-3.787102884,-9.458270993,-6.926386198,-0.58855,4.96685,5.7137,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,UACC62,19.1952,11.6875,15.44135,1.7374571,-1.520989596,-5.829320575,3.818189862,7.89565,8.71545,11.6685,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,T47D,0.0009,2.1851,1.093,-4.742778906,-4.751035947,#N/A,-0.45027902,-1.6166,-1.6166,-0.2618,#N/A,,,
VINBLASTINE,TEMOZOLOMIDE,SW837,0,0,0,-7.338217805,-7.771716205,-10.04467877,-3.626484766,-1.4835,-1.4835,-0.74175,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,SW620,23.244,22.9668,23.1054,-0.571346607,-3.962890714,-5.173466914,-5.228354251,2.2465,9.8196,12.67595,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,SKOV3,0,0.1057,0.05285,-8.873272994,-8.846775157,#N/A,-3.250651671,-3.58505,-3.58505,-1.7661,#N/A,,,
VINBLASTINE,TEMOZOLOMIDE,SKMES1,8.8688,4.6277,6.74825,-4.206585537,-5.509062548,-4.95210597,-0.528093823,3.12605,3.49015,4.93715,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,SKMEL30,4.4961,6.0895,5.2928,-4.091141519,-5.360287028,-5.363976384,-2.264846893,1.0058,1.2135,3.1493,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,RPMI7951,19.6295,11.7339,15.6817,3.248045196,0.919405691,-0.439452699,7.310820438,5.3507,8.6359,10.5162,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,RKO,0,1.9357,0.96785,-4.253449589,-4.3483736,-21.65215292,-3.158309305,-2.83575,-2.83575,-0.93395,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,OVCAR3,0,6.6456,3.3228,-7.304444333,-7.253432727,-28.01167339,-3.247696569,-5.2788,-5.2788,-0.978,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,OV90,1.3587,3.0777,2.2182,-2.373995808,-3.454105599,-8.357662492,-4.600235256,-0.815,-0.815,0.7016,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,OCUBM,0,4.1513,2.07565,-8.63297308,-9.545739175,-25.74442448,-3.901121122,-2.70605,-1.63575,-0.3152,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,NCIH520,1.2174,7.6279,4.42265,-9.250100405,-8.812425776,-30.71334477,-1.367107589,-5.05815,-5.00995,-0.31775,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,NCIH460,4.624,4.0813,4.35265,0.12609544,-0.757320608,-2.236193904,-3.857203974,-0.42475,0.60605,1.96395,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,NCIH23,4.2579,7.3669,5.8124,-5.101018424,-6.362837882,-7.730504146,-4.108022158,-4.2595,-1.9826,0.77645,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,NCIH2122,3.9427,4.2575,4.1001,-5.638192519,-6.478636941,-28.38877843,-0.733430231,-4.9703,-4.2622,-0.4351,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,NCIH1650,0,0,0,-18.97720929,-20.15478437,-20.48761919,-9.136851606,-7.2707,-6.2004,-3.63535,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,MSTO,6.061,2.2761,4.16855,0.412551483,-1.101015015,-1.247789671,1.684248395,-2.74855,0.01185,0.71,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,MDAMB436,2.953,5.083,4.018,-3.199171659,-3.802057089,-11.62773064,-3.058923104,-1.2925,-1.2091,1.36275,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,LOVO,0.0199,9.4751,4.7475,-11.87978894,-11.84858398,-24.67074179,-3.878629751,-8.1965,-8.1965,-1.7245,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,LNCAP,0,1.2744,0.6372,-6.535072095,-6.824096453,-33.60710555,-3.279845721,-3.1679,-3.1679,-1.26535,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,KPL1,0,1.1274,0.5637,-2.828002081,-2.945294135,-9.663325844,-4.081191465,-1.7846,-1.7846,-0.61045,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,HT29,2.4031,8.2719,5.3375,-7.619419438,-5.825659684,-44.49270993,-1.019621736,-3.7918,-3.7918,0.77285,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,HT144,8.9888,7.2949,8.14185,-2.833518735,-1.667172175,-19.54418504,-1.138582936,2.48905,2.48905,5.31545,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,HCT116,0,1.091,0.5455,-14.04476884,-13.66327463,-48.58761946,-6.667053618,-6.6797,-6.6797,-3.0671,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,ES2,18.0653,13.3111,15.6882,-5.990049001,-7.686823523,-8.514679312,-4.991655113,-2.466,3.9447,6.6111,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,EFM192B,0,0,0,-13.37238378,-13.20766897,-33.28394744,-6.263671011,-6.309,-6.309,-3.1545,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,DLD1,0,0.0284,0.0142,-5.463209473,-5.504072146,#N/A,-3.602470151,-1.7038,-1.7038,-0.8448,#N/A,,,
VINBLASTINE,TEMOZOLOMIDE,COLO320DM,14.8855,14.1356,14.51055,0.736438084,4.644133058,0.729430742,-5.590583817,6.67415,6.67415,10.59235,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,A427,15.5437,20.4687,18.0062,-7.105544375,-9.084847986,-11.00711461,-10.10323507,-3.0793,6.6293,7.46345,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,A375,15.2403,9.3012,12.27075,-1.031753851,-2.007643476,-4.677468726,0.433930739,4.07195,5.11835,8.17135,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,A2780,19.7841,11.6058,15.69495,5.173270873,4.792559838,-5.693343663,5.23099179,8.80275,8.80275,12.24885,additive,,,ad
VINBLASTINE,TEMOZOLOMIDE,A2058,20.5553,21.4528,21.00405,0.633368112,-3.208846182,-4.816768642,-3.249836832,1.05225,10.26445,11.02815,additive,,,ad
VINBLASTINE,SUNITINIB,ZR751,5.6966,7.3323,6.51445,-1.392853012,-6.622884738,-5.857378156,-2.187892745,-5.06135,-2.63185,0.72655,additive,,,ad
VINBLASTINE,SUNITINIB,VCAP,8.4144,10.7946,9.6045,3.844563782,2.794780082,-0.522022735,4.06502963,5.7035,6.3646,7.654,additive,,,ad
VINBLASTINE,SUNITINIB,UWB1289BRCA1,26.4841,24.6052,25.54465,12.69543471,10.04757122,9.105737113,16.64198565,16.47725,19.42055,21.01095,additive,,,ad
VINBLASTINE,SUNITINIB,UWB1289,25.6939,20.8148,23.25435,4.689128688,0.711444948,2.875681184,1.452739864,12.76785,16.20525,18.0111,additive,,,ad
VINBLASTINE,SUNITINIB,UACC62,28.2442,24.643,26.4436,9.353552908,4.90753543,5.390064869,4.498680166,18.25,19.7177,22.3468,additive,,,ad
VINBLASTINE,SUNITINIB,T47D,9.1861,7.8011,8.4936,3.456122447,2.497663056,-1.660287449,-0.239734679,5.784,5.784,7.1388,additive,,,ad
VINBLASTINE,SUNITINIB,SW837,11.7908,17.596,14.6934,4.234179571,3.070910544,1.515285886,0.411249257,10.5436,12.0271,12.6185,additive,,,ad
VINBLASTINE,SUNITINIB,SW620,37.4249,30.1669,33.7959,8.578063171,4.993857733,5.217608836,4.899713054,19.8272,26.2228,26.81155,additive,,,ad
VINBLASTINE,SUNITINIB,SKMES1,13.1715,23.0546,18.11305,3.246707944,2.022612858,-2.032980905,1.984340312,12.05775,14.85495,15.0854,additive,,,ad
VINBLASTINE,SUNITINIB,SKMEL30,18.3788,18.566,18.4724,4.031325205,1.587106533,0.342537218,14.91648036,11.8702,14.3931,15.1713,additive,,,ad
VINBLASTINE,SUNITINIB,RPMI7951,27.4609,19.1897,23.3253,5.064224607,3.670101759,-6.919953676,4.471697938,15.9187,16.2795,19.622,additive,,,ad
VINBLASTINE,SUNITINIB,RKO,24.5971,29.426,27.01155,5.964822623,4.88985908,1.152116288,4.023845807,19.67905,23.20795,23.3453,additive,,,ad
VINBLASTINE,SUNITINIB,OVCAR3,22.0235,14.4835,18.2535,0.144135138,-0.191418087,-7.450739222,0.188665015,9.6519,9.6519,13.9527,additive,,,ad
VINBLASTINE,SUNITINIB,OV90,2.0437,5.7297,3.8867,1.540698008,1.242480511,-4.368254472,-0.925607354,0.8535,0.8535,2.3701,additive,,,ad
VINBLASTINE,SUNITINIB,OCUBM,27.0449,22.1599,24.6024,2.802152709,0.219251893,1.707531156,16.7481895,16.83,20.5414,20.7162,additive,,,ad
VINBLASTINE,SUNITINIB,NCIH520,35.4362,33.3122,34.3742,9.47751364,6.034240774,5.745349905,6.407628512,22.0483,24.9416,28.21125,additive,,,ad
VINBLASTINE,SUNITINIB,NCIH460,8.2429,9.3971,8.82,4.542885726,3.777160953,3.021031247,2.837405595,5.0734,5.0734,6.9467,additive,,,ad
VINBLASTINE,SUNITINIB,NCIH23,23.713,26.8975,25.30525,2.672769897,0.770743596,-1.751408269,0.777435041,14.79455,17.51025,20.0499,additive,,,ad
VINBLASTINE,SUNITINIB,NCIH2122,31.2268,25.9661,28.59645,6.971085198,5.464086703,-1.294969352,11.77863238,19.32385,20.23415,23.96015,additive,,,ad
VINBLASTINE,SUNITINIB,NCIH1650,11.7227,15.4227,13.5727,0.824185561,-1.83377393,-5.412175756,1.694068669,6.2187,7.3723,9.8957,additive,,,ad
VINBLASTINE,SUNITINIB,MDAMB436,18.9344,13.4227,16.17855,2.213278177,-1.015479645,-0.666635154,11.29701322,8.04565,10.95145,12.1121,additive,,,ad
VINBLASTINE,SUNITINIB,LOVO,34.8092,34.5783,34.69375,5.062793338,1.880702182,2.680610206,0.433623803,12.13245,21.74975,23.4131,additive,,,ad
VINBLASTINE,SUNITINIB,LNCAP,19.1265,20.9464,20.03645,1.718313615,-0.15908859,-2.499106002,11.46936687,13.65435,16.23135,16.8454,additive,,,ad
VINBLASTINE,SUNITINIB,KPL1,28.4496,24.1909,26.32025,7.783915836,8.225329636,6.599432035,5.526093014,18.00415,20.35245,22.1622,additive,,,ad
VINBLASTINE,SUNITINIB,HT29,32.6302,33.4636,33.0469,12.80068563,9.071699129,6.558067255,7.941950023,20.6154,23.9176,26.83115,additive,,,ad
VINBLASTINE,SUNITINIB,HT144,25.1586,19.7342,22.4464,8.246978641,5.72413334,5.275110618,11.06059049,15.3867,16.7936,18.91655,additive,,,ad
VINBLASTINE,SUNITINIB,HCT116,33.9915,36.4806,35.23605,5.962481124,3.034487168,2.024060934,4.115175167,23.87425,28.01085,29.55515,additive,,,not_ad
VINBLASTINE,SUNITINIB,ES2,11.3246,16.1402,13.7324,-0.6634838,-2.345828974,-3.846640399,-5.205018149,5.5936,7.3217,9.663,additive,,,ad
VINBLASTINE,SUNITINIB,EFM192B,2.7847,8.6403,5.7125,0.725281512,0.267673841,-8.069684736,1.102540825,-0.5965,-0.5965,2.558,additive,,,ad
VINBLASTINE,SUNITINIB,DLD1,17.6949,10.3724,14.03365,7.504540793,6.366598766,5.433037695,6.768927589,9.55545,11.27345,11.79455,additive,,,ad
VINBLASTINE,SUNITINIB,COLO320DM,25.1254,21.9424,23.5339,11.67147657,13.04198757,11.52664554,11.44327319,19.0843,19.0843,21.3091,Synerg,sy,,
VINBLASTINE,SUNITINIB,CAOV3,23.1416,28.2258,25.6837,7.045756577,4.386752863,4.53753535,3.526883376,9.7002,14.2291,17.69195,additive,,,ad
VINBLASTINE,SUNITINIB,A427,30.6772,32.3674,31.5223,9.150733666,5.715870212,6.031532318,4.187689919,13.4731,20.1454,22.4977,additive,,,ad
VINBLASTINE,SUNITINIB,A375,34.4792,25.6601,30.06965,9.130423351,5.096706036,6.141832806,5.23446749,17.95425,22.91725,24.01195,additive,,,ad
VINBLASTINE,SUNITINIB,A2780,40.3599,33.0997,36.7298,13.8784162,11.28841797,10.14143283,10.71149772,24.7689,29.8376,30.74935,Synerg,sy,,
VINBLASTINE,SUNITINIB,A2058,41.4463,37.5453,39.4958,14.01857041,10.59817414,7.326671927,10.69961876,27.185,30.2836,33.3404,additive,,,not_ad
VINBLASTINE,SORAFENIB,UWB1289BRCA1,38.0122,34.4332,36.2227,8.846470224,6.355159268,6.487614232,5.540026966,21.9941,28.1182,29.1084,additive,,,not_ad
VINBLASTINE,SORAFENIB,UWB1289,37.9689,35.2816,36.62525,15.55628178,13.88091927,12.84791323,11.76044718,22.39305,29.44215,29.50915,Synerg,sy,,
VINBLASTINE,SORAFENIB,UACC62,36.678,37.3392,37.0086,10.60652961,6.274023251,8.156698342,8.294327649,25.739,30.2827,31.3738,additive,,,not_ad
VINBLASTINE,SORAFENIB,SW837,30.1767,32.1048,31.14075,7.188715287,6.243736196,4.533261312,7.002799725,25.35585,26.83935,28.2483,additive,,,ad
VINBLASTINE,SORAFENIB,SW620,39.1917,37.2228,38.20725,10.72142461,7.315237177,7.084943075,7.6517566,26.65185,30.63415,32.42955,additive,,,not_ad
VINBLASTINE,SORAFENIB,SKOV3,34.921,36.2348,35.5779,12.36752199,10.47437854,9.241439097,14.22238845,29.0583,31.94,32.3181,additive,,,not_ad
VINBLASTINE,SORAFENIB,SKMES1,35.2547,28.5119,31.8833,7.397217997,5.91294051,2.099510046,8.921582221,25.4205,28.6252,28.6519,additive,,,ad
VINBLASTINE,SORAFENIB,SKMEL30,38.662,33.3261,35.99405,16.14163283,16.09402849,13.88009186,14.21045581,25.48885,29.56815,30.74145,Synerg,sy,,
VINBLASTINE,SORAFENIB,RPMI7951,39.6781,33.0591,36.3686,8.079720612,4.97138527,4.22506963,5.335546071,24.8246,29.3228,30.5966,additive,,,not_ad
VINBLASTINE,SORAFENIB,RKO,41.6937,38.2742,39.98395,15.02233429,13.58384918,10.87816149,13.82160817,32.44545,36.18035,36.2147,Synerg,sy,,
VINBLASTINE,SORAFENIB,PA1,38.4089,40.2856,39.34725,3.92720842,3.294611894,0.154527607,2.502016018,15.20005,24.37055,27.27365,additive,,,not_ad
VINBLASTINE,SORAFENIB,OV90,30.8585,31.0014,30.92995,7.109640977,5.539336198,5.070743037,5.092171382,23.25465,26.28785,27.0923,additive,,,ad
VINBLASTINE,SORAFENIB,OCUBM,40.4744,32.8018,36.6381,10.27224209,9.697232666,7.24676383,9.067598287,25.5706,29.282,31.10435,additive,,,not_ad
VINBLASTINE,SORAFENIB,NCIH460,37.8475,39.0348,38.44115,10.53495785,9.068922596,7.092548575,9.44710269,30.01795,33.76455,34.22955,additive,,,not_ad
VINBLASTINE,SORAFENIB,NCIH2122,42.6515,38.479,40.56525,10.15717412,8.691855489,5.187879009,8.7584907,27.83275,32.20295,34.199,additive,,,not_ad
VINBLASTINE,SORAFENIB,NCIH1650,28.1483,29.8712,29.00975,4.769701178,1.656952246,2.003334128,0.003032706,19.43955,22.80935,24.22465,additive,,,ad
